,train_avg,eval_avg
0,0.09593165775477396,0.033691235997069344
1,0.03153613515566161,0.028458886761934712
2,0.026302836183841827,0.023798127703440305
3,0.023147189897703535,0.020709984488068864
4,0.020403004213094465,0.018883165419818118
5,0.01868250382366617,0.017305088023511835
6,0.017381179502900735,0.016083986220809702
7,0.016469355605527328,0.015209625287053104
8,0.015706233191591354,0.014780470322316082
9,0.014992182689178506,0.013846478335416088
10,0.014437034752971105,0.013382861028031375
11,0.01424809367254131,0.013371579438591233
12,0.013695588601760782,0.012986853029220723
13,0.01345526485669392,0.012697733065579087
14,0.01309876483500985,0.012570559047162533
15,0.012881935982286562,0.01261622194523135
16,0.0126052678144947,0.011819052075644812
17,0.012295761160981753,0.011932724164440654
18,0.012198396188057499,0.011693481566348614
19,0.012078985079371758,0.011335527828822915
20,0.011917573187132309,0.011514509069876602
21,0.011778001754004279,0.01110790750065532
22,0.011585234024335818,0.011057040116821345
23,0.011420770647931736,0.010998268875902375
24,0.011325013954115748,0.01090996900949484
25,0.011077406475082837,0.010584998101246757
26,0.01099230350980175,0.010368654477553299
27,0.010944258633410796,0.010390516760078473
28,0.010774604000779705,0.010317969606078874
29,0.010627566133491664,0.010070502914739056
30,0.010484371943698252,0.009976468832554439
31,0.010462746443801824,0.00991575631689137
32,0.010298170277718531,0.009850241145333992
33,0.010186569224813102,0.009674041558845112
34,0.010090761534379098,0.009704937522586148
35,0.009964321486061677,0.01013369370663825
36,0.009911127312783412,0.009483200220319513
37,0.009810081006644808,0.00960773207211437
38,0.0097485881245124,0.009444669520374961
39,0.0096643909605013,0.009167938434984535
40,0.00955439998227873,0.009255259602258984
41,0.009411696593733237,0.009215859382843168
42,0.00931757287057155,0.008943413169338154
43,0.009361953696872226,0.009059407533361362
44,0.009229113941881882,0.008900021614793401
45,0.00909693503499399,0.008905709761445625
46,0.008989275069025809,0.008833826868794858
47,0.00891279717313256,0.00866319900468135
48,0.00878306501640827,0.008673924303506143
49,0.008762755340210511,0.008461946451391738
50,0.008716879107839899,0.008382385180224307
51,0.008610915889917517,0.00824973051651166
