,train_avg,eval_avg
0,0.26562425752761737,0.14251702049949083
1,0.11697412628900729,0.09461742444300508
2,0.08352475767538603,0.0712259950969054
3,0.06883838994950439,0.06690571969936052
4,0.06571762547720521,0.05827008317931589
5,0.05346308806599872,0.05108901150300201
6,0.04971202084636627,0.048006005181246494
7,0.0535976321012701,0.050453782115266264
8,0.046208637122514926,0.04458701045039189
9,0.04379905110038338,0.04257752638624375
10,0.04232225794546249,0.04113679810101727
11,0.04190256483948629,0.04254418824720813
12,0.040790561859551,0.04168477472680879
13,0.03902381672440121,0.03823157631040337
14,0.03942682679292475,0.03944133521697248
15,0.03816401954395529,0.03795212656483952
16,0.037407574679578025,0.036793317511139144
17,0.037287510725595344,0.036331361810486
18,0.03661281252064404,0.03635436771100903
19,0.03601254393037763,0.03639433043728392
20,0.03792973624537567,0.03595274023666798
21,0.035349883017032034,0.03501437520271683
22,0.03435830493723366,0.03446459314640028
23,0.03473984310762588,0.03453060145299119
24,0.03354464010227769,0.03633436660495508
25,0.033535594781405824,0.033705833457769396
26,0.033255125259487366,0.032789369181067826
27,0.03266668430551082,0.033563975592603885
28,0.032286961019460526,0.03169958338882011
29,0.03378171573098567,0.033289199672549605
30,0.03208773555880494,0.031104346944849533
31,0.0319848561654667,0.03124386257301253
32,0.03113333342936857,0.030800486258399415
33,0.03089977307173311,0.040742510424769784
34,0.031048425899430687,0.02986706893172968
35,0.030276373919377292,0.030993868507085794
36,0.030168222519628952,0.029685684440500407
37,0.03085858007332736,0.0412495554346277
38,0.030194108393569993,0.029106929107198875
39,0.029304452211737327,0.028827797481229146
40,0.028813461270326975,0.02905048297000039
41,0.028830956344452034,0.02839674920696451
42,0.028726461326708218,0.028289991924651415
43,0.028467042177704887,0.0287121016060911
44,0.027806919364972104,0.02752007586679545
45,0.028505278614787792,0.030501230288835533
46,0.027983872389904484,0.027503048698137324
47,0.027200352003113163,0.026627088167581213
48,0.026788364719972972,0.026804816746433455
49,0.026508165774795114,0.027937857097530938
50,0.026392967643690292,0.028223029848367692
51,0.028622611983652898,0.026797439392476557
52,0.02594524334426634,0.026314649046454804
53,0.025402959847971224,0.025446052214198083
54,0.0252674896686618,0.025538484032927865
55,0.02473833670260284,0.025066504187612648
56,0.024824978288138587,0.02448089938072196
57,0.024610604497108484,0.024670894768268586
58,0.024282555912255015,0.02504343227539436
59,0.02414130097719575,0.023886961609977914
60,0.023589752466061122,0.02493967428938093
61,0.02342200627584001,0.025273217881345247
62,0.023367061212678036,0.02322215690131647
63,0.0229483302778404,0.02390237573354718
64,0.022545580970061162,0.022952383473874575
65,0.022614589269849973,0.023116374736180507
66,0.02217753014855259,0.02224394076515034
67,0.021737471337796483,0.021416710139846945
68,0.021421130025965237,0.021015290501920216
69,0.021322728851738273,0.021137210461928183
70,0.02075247711245842,0.02113391205960189
71,0.020498921134650402,0.02091773909079023
72,0.020549675640063526,0.020665192325790244
73,0.019961934680344205,0.020294884090726995
74,0.020034859371120182,0.019978791228439433
75,0.020842499564136054,0.019964384380728006
76,0.019250554339074383,0.019265740335616004
77,0.018949003298802822,0.019482386337750287
78,0.01903030890636242,0.019120760009545518
79,0.01856036173122286,0.01849081341446523
80,0.018262011022965367,0.01865476563415793
81,0.018297455928367408,0.019532228505844813
82,0.017933776256194994,0.01828915102923491
83,0.017714701820366028,0.01791726407897939
84,0.01730624479564879,0.01840021608240274
85,0.01732512822034733,0.01799700299210577
86,0.01711324230315293,0.01766228183812226
87,0.016873084837068016,0.01720441123246249
88,0.016444321979162856,0.01781939283147993
89,0.01682752327979147,0.01825417968141566
90,0.016327083789549557,0.01647776327129588
91,0.016019367766123657,0.01690546519695276
92,0.015928858701992003,0.016196938826287366
93,0.01568603474685113,0.01614776406863547
94,0.016956440745290263,0.019532947705677116
95,0.016043039885107763,0.019402729818619877
96,0.015536296346576784,0.015433484744504991
97,0.01483751116751437,0.016198135665561778
98,0.014718592602635104,0.015153779620192495
99,0.014556109694558122,0.015108421517827784
100,0.014636069260882381,0.015732862459248806
101,0.014452202315023288,0.015558252489777753
102,0.014243838025357546,0.014414940422109092
103,0.014095975084895877,0.014733794083571937
104,0.014048017982805297,0.01544736939796572
105,0.014302989408124842,0.014730868302846709
106,0.013575028918999556,0.014018309364342186
107,0.013543197601449444,0.01447704872004239
108,0.01339468394063777,0.014545085876394647
109,0.013557912783031674,0.013630231474918953
110,0.013217764422967838,0.014063225239964134
111,0.013313490292895346,0.013768115897202888
112,0.013055343371229414,0.014418074796649527
113,0.012704461711221842,0.013352180842355073
114,0.01309862134350909,0.013243251791538065
115,0.012553626800717302,0.013035606517153511
116,0.012423471599137339,0.012863126305683729
117,0.012299709857601893,0.013401135866788316
118,0.012257875697471795,0.012921360688822636
119,0.012231445682156056,0.012815653618582222
120,0.012336292478871223,0.012864123536161629
121,0.012037633322083552,0.01284883468950459
122,0.011788324427798123,0.012950133756700769
123,0.011628022183996929,0.012427280861772147
124,0.01176087046999743,0.012696226430406054
125,0.011687877289902966,0.012363433234775102
126,0.011378759708600287,0.012531794108315763
